id,canonical_name,cluster_id,allergen_group,allergen_group_possible,dog_base_severity,cat_base_severity,is_unnamed_species,is_legume,position_reduction_eligible,cat_carb_flag,display_name,definition,tldr,detail_body,citations_display,position_context,created_at,base_description,dog_context,cat_context,citation_sources,review_status,primary_concern_basis
1ff6b90d-0e41-581a-a8f7-03f481a8fb1d,sugar,added_sugar,,,caution,caution,False,False,False,False,Sugar (Sucrose),"Disaccharide (C₁₂H₂₂O₁₁) providing 4 kcal/g of metabolizable energy with zero essential nutrients. GRAS under 21 CFR 182. Functions as palatability enhancer (dogs only), browning agent, and texture modifier.","Zero essential nutrients. Dogs have functional sweet taste receptors, so sugar enhances palatability — which may lead to overconsumption. Cats cannot taste sweetness: Li et al. (2005) demonstrated the Tas1R2 gene is a pseudogene with a 247-base pair microdeletion. Added sugar therefore serves zero palatability purpose in cat food while contributing to rising pet obesity rates and dental disease.","Sugar provides 4 kcal/g with zero essential nutrients. Dogs have functional sweet taste receptors (Tas1R2/Tas1R3 heterodimer), so sugar does enhance palatability — contributing to overconsumption, dental caries via bacterial fermentation, and rapid blood glucose elevation. For cats, the critical differentiator: cats cannot taste sweetness. Li et al. (2005, PLoS Genetics) demonstrated the Tas1R2 gene is a pseudogene with a 247-base pair microdeletion in exon 3 and stop codons in exons 4 and 6, confirmed across Felidae (tiger, cheetah). Cats are metabolically ill-equipped for sugar: limited glucokinase activity, persistent gluconeogenesis regardless of carbohydrate intake, and excess sugars stored as fat. High-carbohydrate diets contribute to feline Type 2 diabetes mellitus (estimated 1:100 to 1:500 cats affected).",Li X et al. PLoS Genetics. 2005;1(1):e3; Öhlund M et al. J Vet Intern Med. 2015;29(5):1342–1347; Colliard L et al. J Nutr. 2006;136:1951S–1954S,This ingredient's impact scales with amount. Sugar listed high on the label contributes meaningful empty calories; trace amounts used for browning or texture are less concerning — though its presence at any level signals formulation priorities.,2026-02-27T12:33:11.001583+00:00,,,,,,
e7ee7b23-cca7-4130-8ed5-1539ccedd046,miscanthus_grass,,,,neutral,neutral,False,False,True,False,Miscanthus Grass,,,,,,2026-03-06T23:34:16.418319+00:00,,,,,,
c4f3dce1-24e4-4975-bb87-32637dcf3586,beef_by_product,,beef,,neutral,neutral,False,False,True,False,Beef By-Product,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
9b07361f-299f-4574-b6b2-d312772bbd82,sorbic_acid,,,,neutral,neutral,False,False,False,False,Sorbic Acid (A Preservative),,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
1208494d-5530-44d0-b1d6-d2f4b4aa927f,wheat_middlings,,,,neutral,caution,False,False,False,False,Wheat Middlings,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
9c7177e5-6f7f-49aa-b7ae-396e57e6ae1c,natural_steak_flavor,,,,neutral,neutral,False,False,False,False,Natural Steak Flavor,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
47349391-d695-4b30-95f1-e92edb556023,beef_fat,protein_beef,beef,,neutral,neutral,False,False,True,False,Beef Fat Preserved With Mixed-Tocopherols,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
51a82ab9-7945-4d6a-86fb-91c3190f6af5,beef_heart,protein_beef,beef,,neutral,neutral,False,False,True,False,Beef Heart,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
82ab81c4-ae6a-4b7f-a758-668c9fd6e78e,whole_brown_rice,,,,neutral,neutral,False,False,False,False,Whole Brown Rice,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
c162ecc0-820c-400c-b75e-671f0273a290,dried_beat_pulp,,,,neutral,neutral,False,False,False,False,Dried Beat Pulp,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
43d04634-e55f-42eb-ac54-f3833a9e8053,dried_brewer’s_yeast,,,,neutral,neutral,False,False,False,False,Dried Brewer’s Yeast,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
dbd0b1f6-94d6-489b-a88d-b9d15c912561,wheat_shorts,,,,neutral,caution,False,False,False,False,Wheat Shorts,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
559615e6-3fb2-48fb-8f9e-490ccb895a0f,kelp_meal,,,,neutral,neutral,False,False,False,False,Kelp Meal,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
5fe094e9-56e9-4c95-a876-406cbe1c4cc7,lecithin,,,,neutral,neutral,False,False,False,False,Lecithin,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
b6234507-919c-4dc2-a4ee-840d25a371b0,black_malted_barley,,,,neutral,neutral,False,False,False,False,Black Malted Barley,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
15b6edb2-5e47-45f2-8ec1-8c6308b2e834,limestone,,,,neutral,neutral,False,False,False,False,Limestone,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
87ee729c-aea5-4f39-9d77-c1eae5927f35,menhaden_fish_meal,,fish,,neutral,neutral,False,False,True,False,Menhaden Fish Meal,,,,,,2026-03-06T23:34:16.418319+00:00,,,,,,
3cea766a-1c0f-418c-816a-f4bc3b27ff40,beef_tripe,protein_beef,beef,,neutral,neutral,False,False,True,False,Beef Tripe,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
7b1c4de5-c6ff-493e-a826-87259e1b5c9a,turkey,,turkey,,good,good,False,False,True,False,Turkey,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
ed9447b2-9022-4aef-a138-6ac6976cb6b5,herring_meal,,fish,,neutral,neutral,False,False,True,False,Herring Meal,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
464d7bde-8cc9-49ea-bede-998ede7940a6,herring_oil,,fish,,neutral,neutral,False,False,True,False,Herring Oil,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
e7d5bfaf-19a6-40d9-9835-61970934181c,chickpea,,,,neutral,neutral,False,True,True,False,Chickpea,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
193e8ac6-ba5b-4ba1-b647-3271dbea7cf2,pork,,pork,,good,good,False,False,True,False,pork,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
1ec77c14-656a-4392-80f2-dc4985119c96,corn_protein_concentrate,,,,neutral,caution,False,False,False,False,Corn Protein Concentrate,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
42ffbe36-90d6-4159-8e89-03d1ed375cfb,whole_corn,,,,neutral,caution,False,False,False,False,Whole Corn,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
95dc3660-3dfa-4263-9118-44083e29b3d4,oat_meal,grain_oat,,,neutral,neutral,False,False,True,False,Oat Meal,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
840ee3c3-9eda-4eaf-9f13-27010f3a1e31,whole_wheat,,,,neutral,caution,False,False,False,False,Whole Wheat,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
b9e3ab72-9be3-42b5-a8d3-07e4cbe41c59,erythorbic_acid,,,,neutral,neutral,False,False,False,False,Erythorbic Acid (Preservative),,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
7666de05-375d-5dcd-90bd-dc57e7141933,psyllium_husk,,,,good,good,False,False,True,False,Psyllium Husk,"Mucilaginous soluble fiber with low fermentability that forms a viscous hydrophilic gel when hydrated, uniquely effective for both diarrhea and constipation management.","A dual-purpose therapeutic fiber — absorbs excess water to firm up diarrhea, and adds bulk and moisture to relieve constipation. Requires adequate hydration to work properly. Well-supported by veterinary evidence in both dogs and cats.","Psyllium husk (Plantago ovata) is a mucilaginous soluble fiber that forms a viscous hydrophilic gel when hydrated. Its low fermentability means it produces minimal gas compared to rapidly fermented fibers. This unique property makes it effective for both diarrhea (absorbing excess luminal water) and constipation (adding bulk, increasing fecal moisture, stimulating peristalsis). In dogs, it has demonstrated efficacy in acute large-bowel diarrhea and chronic diarrhea management, typically dosed at 1–4 tsp/meal depending on body size. In cats, Freiche et al. (2011) demonstrated significant improvement in fecal scores in 66 constipated cats fed psyllium-enriched diets, and Washabau documents its efficacy in feline idiopathic megacolon. Adequate water intake is mandatory in both species — in dehydrated patients, psyllium without water can worsen impaction.","Freiche V et al. Uncontrolled study assessing the impact of a psyllium-enriched extruded dry diet on faecal consistency in cats with constipation. J Feline Med Surg. 2011;13(12):903-911. · Washabau RJ, Holt D. Pathogenesis, diagnosis, and therapy of feline idiopathic megacolon. Vet Clin North Am Small Anim Pract. 1999;29(2):589-603.",This ingredient is beneficial regardless of position. Psyllium is added as a functional fiber supplement at precise levels.,2026-02-27T12:33:11.001583+00:00,,,,,,
64c1db91-f6cd-4376-9861-33115f8585b5,filet_mignon_flavor,,,,neutral,neutral,False,False,False,False,Filet Mignon Flavor,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
6a216dcf-82b6-4a9f-9037-457ed45326c4,pork_by_products,,,,neutral,neutral,False,False,True,False,Pork By-Products,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
cea73aba-fed9-4611-a669-fd6f841a43ba,sunflower_seed_oil,,,,neutral,neutral,False,False,True,False,Sunflower Seed Oil,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
5519d499-92b8-463c-9718-6db214dfd242,porterhouse_steak_flavor,,,,neutral,neutral,False,False,False,False,Porterhouse Steak Flavor,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
69048416-443e-4f66-b81d-bf8aa3352b94,avocado,,,,neutral,neutral,False,False,False,False,Avocado,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
90c6a684-91aa-428d-904f-075b72be479c,flax_seed,,,,neutral,neutral,False,False,False,False,Flax Seed (Source of Omega 3),,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
bc5d04c0-7649-4f51-9c36-2f6603ba7e6b,avocado_oil,,,,neutral,neutral,False,False,False,False,Avocado Oil,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
3a04751c-7bef-4e3f-8cc3-841446391905,sage_extract,,,,neutral,neutral,False,False,False,False,Sage Extract,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
c512d4cf-b952-4d8b-ac9c-8b7304ed6c49,pineapple_stem,,,,neutral,neutral,False,False,False,False,Pineapple Stem,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
27821f4b-1eef-42f9-a6ce-5948ebed8770,papaya_extract,,,,neutral,neutral,False,False,False,False,Papaya Extract,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
3de89eeb-999e-435c-99e5-29cd756fee23,dehydrated_lactobacillus_acidophilus_fermentation_product,,,,neutral,neutral,False,False,False,False,Dehydrated Lactobacillus Acidophilus Fermentation Product,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
62ea9f7f-9ead-49a8-9f31-0bdd6e275dad,dehydrated_lactobacillus_casei_fermentation_product,,,,neutral,neutral,False,False,False,False,Dehydrated Lactobacillus Casei Fermentation Product,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
680a316d-1c99-45cf-affc-104a758cd44b,dehydrated_bifidobacterium_thermophilum_fermentation_product,,,,neutral,neutral,False,False,False,False,Dehydrated Bifidobacterium Thermophilum Fermentation Product,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
1ec6fdf8-c3a3-4f70-8a1b-87dc47c80583,dehydrated_enterococcus_faecium_fermentation_product,,,,neutral,neutral,False,False,False,False,Dehydrated Enterococcus Faecium Fermentation Product,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
4b95fd70-5f42-4ea3-b177-7eecfaeb1bc4,tuna_oil,,fish,,neutral,neutral,False,False,True,False,Tuna Oil,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
180639f3-d6cd-4568-bd01-73ade5e68d06,split_peas,,,,neutral,neutral,False,False,False,False,Split Peas,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
4dd81e08-37da-4d98-8a39-0b02c05e93a5,beef_&_bone_meal,,beef,,neutral,neutral,False,False,True,False,Beef & Bone Meal,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
4962aab6-d13c-4c02-b8ba-6cc49cf3e45c,grilled_chicken_flavor,,,,neutral,neutral,False,False,False,False,Grilled Chicken Flavor,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
c2f52278-f1d9-48d0-9f12-bb975fcbfbd2,cassia_gum,,,,neutral,neutral,False,False,False,False,Cassia Gum,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
59934524-8e68-4430-9804-c40bde0dd3b4,pork_meal,,pork,,neutral,neutral,False,False,True,False,Pork Meal,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
b4bfd264-8941-437b-bb11-7f0c877a5e07,natural_cheese_flavor,,,,neutral,neutral,False,False,False,False,Natural Cheese Flavor,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
636744d2-b8d4-4854-a38d-b5937e2ce6d3,beef_meal,protein_beef,beef,,neutral,neutral,False,False,True,False,Beef Meal,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
08a5e087-d9b1-4771-8cd7-cc1a712e274e,rice_flour,,,,neutral,neutral,False,False,True,False,Rice Flour,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
a7d65e6c-079e-4e3b-bf4d-34b3df78ccbb,natural_grilled_steak_flavor,,,,neutral,neutral,False,False,False,False,Natural Grilled Steak Flavor,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
495a05aa-852d-42cd-a7b3-46cbb5352a88,canola_meal,,,,neutral,neutral,False,False,False,False,Canola Meal,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
ac50c630-a596-48df-b086-41332c585c38,.accountunauthenticatedmenu__variant_btn:first_of_type:link,,,,neutral,neutral,False,False,False,False,.accountUnauthenticatedMenu__variant-btn:first-of-type:link,,,,,,2026-03-06T23:40:26.227292+00:00,,,,,,
bb58047a-f4da-41ee-b85e-bd9bcd0ae9f1,l_lysine_monohydrochloride,,,,neutral,neutral,False,False,False,False,L-Lysine Monohydrochloride,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
15b46e11-2f9d-4d66-bb4b-5b3208411fe9,mono_and_dicalcium_phosphate,,,,neutral,neutral,False,False,False,False,Mono And Dicalcium Phosphate,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
12e8e83b-e9f9-4386-9b1d-9cb342c8922d,vegetable_juice,,,,neutral,neutral,False,False,False,False,Vegetable Juice (Color),,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
a0b7038a-f2a5-4b16-8317-645e334af1b1,malted_barley_flour,,,,neutral,neutral,False,False,False,False,Malted Barley Flour,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
b2d9731d-1685-4df7-8ef3-b5735bd2b03b,carmine,,,,neutral,neutral,False,False,False,False,Carmine (Color),,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
523d4e80-43d0-4481-b4e5-2869172cc075,natural_bacon_flavor,,,,neutral,neutral,False,False,False,False,Natural Bacon Flavor,,,,,,2026-03-06T23:34:16.697093+00:00,,,,,,
f3656cb0-72e7-493f-8fc6-181f230e2ee7,hydrochloric_acid,,,,neutral,neutral,False,False,False,False,Hydrochloric Acid,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
412ec13e-4522-4da1-961b-e111d732259c,blue_2_lake,,,,caution,caution,False,False,False,False,Blue 2 Lake,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
8b721a22-4e31-45de-97e3-cc4876b8da98,blue_1,,,,caution,caution,False,False,False,False,Blue 1,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
320bdabd-330e-4989-8dda-8b7ba273a74e,red_40_lake,,,,caution,caution,False,False,False,False,Red 40 Lake,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
c6036c24-98a6-4f09-a69d-7dddb3a4035e,pea_fiber,,,,neutral,neutral,False,True,True,False,Pea Fiber,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
6e03eb6d-4976-448a-9c2b-7946bc8f2c9d,whole_ground_wheat,,,,neutral,caution,False,False,False,False,Whole Ground Wheat,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
a54bc60d-03ab-4c79-9836-463deac85775,sodium_chloride,,,,caution,caution,False,False,False,False,Sodium Chloride,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
1f83afa4-f256-4344-8724-ed29218a7174,yellow_6_lake,,,,caution,caution,False,False,False,False,Yellow 6 Lake,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
46143f8b-76c2-45c6-8ccb-99344ec387b9,brewers_dried_yeast,,,,neutral,neutral,False,False,False,False,Brewers Dried Yeast,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
15a7d41d-e9a8-4a47-a8bd-3b12fa3b28e9,monosodium_phosphate,,,,neutral,neutral,False,False,False,False,Monosodium Phosphate,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
32dcd492-cd7e-4fb0-a1cf-0f2100126a2a,hydrolyzed_yeast,,,,neutral,neutral,False,False,False,False,Hydrolyzed Yeast,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
9f4efafb-3bde-42d8-a135-4ecd33d95380,dried_aspergillus_niger_fermentation_extract,,,,neutral,neutral,False,False,False,False,Dried Aspergillus niger Fermentation Extract,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
be493662-a21b-48ab-b9f5-12383bd34c11,dried_trichoderma_longibrachiatum_fermentation_product,,,,neutral,neutral,False,False,False,False,Dried Trichoderma longibrachiatum Fermentation Product,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
c21772d5-2087-4884-90a1-b7c771c37289,apple,,,,neutral,neutral,False,False,False,False,Apple,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
564b052c-a945-4a83-82f2-0b5dc1200823,garlic_oil,,,,caution,danger,False,False,False,False,Garlic Oil,,,,,,2026-03-06T23:40:20.360174+00:00,,,,,,
6d73aa09-6131-5241-9f1e-70681baa7f8b,dl_methionine,,,,neutral,good,False,False,False,False,DL-Methionine,Essential sulfur-containing amino acid serving dual roles: (1) precursor in the methionine → cysteine → taurine/glutathione pathway and (2) urinary acidifier via hepatic sulfate metabolism.,"An essential amino acid with dual function as a taurine/glutathione precursor and urinary acidifier. More important for cats due to their higher methionine requirement and limited taurine synthesis capacity. Also used for struvite urolithiasis management. Excessive acidification can promote calcium oxalate stones (~40–50% of feline uroliths are CaOx), so urine pH monitoring is essential.","DL-Methionine is an essential sulfur-containing amino acid (racemic DL mixture) serving dual roles: (1) obligate precursor in the transsulfuration pathway (methionine → cysteine → taurine/glutathione) and (2) urinary acidifier, as hepatic metabolism yields sulfate excreted renally as sulfuric acid, lowering urine pH. In dogs, it is primarily used as a supplemental urinary acidifier for struvite management rather than to meet amino acid requirements, as commercial canine diets typically provide adequate methionine. Dogs efficiently synthesize taurine from methionine/cysteine precursors. Contraindicated in dogs with renal failure, hepatic insufficiency, or pancreatic disease. In cats, the higher dietary methionine requirement (NRC 2006) and limited capacity for de novo taurine synthesis make the methionine → cysteine → taurine pathway essential. DL-methionine also acidifies urine for struvite FLUTD management. Excessive acidification may promote calcium oxalate uroliths (~40–50% of feline uroliths are CaOx); urine pH monitoring (target 6.2–6.4) is essential. Contraindicated in cats with CKD or metabolic acidosis.","National Research Council. Nutrient Requirements of Dogs and Cats. National Academies Press; 2006. · Funaba M et al. Effect of supplementation of dry cat food with D,L-methionine and ammonium chloride on struvite activity product and sediment in urine. J Vet Med Sci. 2001;63(3):337-339.","This ingredient's impact depends on how much is used. Excessive supplementation can over-acidify urine, promoting calcium oxalate uroliths.",2026-02-27T12:33:11.001583+00:00,,,,,,
